EC,annual_mean_temp,annual_prec,clay_b0,continent,elevation,elevation_stdDev,fapar,id,lat,lon,lower_depth,ph_b0,sand_b0,slope,soilWater_b0,texture_b0,upper_depth,year
1.2411764860153198,14628.5,1807,38,Africa,2225,57.13337222869154,180,15764,-1.0401527,29.674126,15,51,37,3.6702785,45,4,12.628121,1970
1.3637255430221558,15086.75,1240,39,Africa,592,0,184,17113,-4.487032,14.021244,15,52,43,0.52682203,22,4,4.1496944,1970
1.4862744808197021,15513.833,718,20,Africa,478,6.182412330330469,71,21009,10.489952,14.073764,15,65,65,0.3154908,16,6,5.9740405,1971
3.055882453918457,15556.417,453,51,Africa,278,9.60324019392529,41,23655,12.233983,14.447845,15,70,24,0.4215789,53,1,10.66715,1971
2.0450980000000003,15518.333,854,28,Africa,359,2.8284271247461903,73,23832,9.61364,15.659435,15,67,50,0.48574767,22,6,13.042526,1971
2.1166665,15507.917,428,27,Africa,207,0,28,23905,13.303165,1.7873398,15,55,49,0.3753426,15,6,13.365384,1971
2.7705879999999996,15581.583,435,18,Africa,292,0.4714045207910317,37,24340,12.278916,15.266383,15,62,69,0.031640194,22,9,14.473901,1971
3.5294119999999998,15530.417,426,28,Africa,281,4.878777422244772,35,24391,12.25615,13.364972,15,64,53,0.41243678,34,6,11.234186,1971
3.127450942993164,15449.75,562,11,Africa,351,0.4714045207910317,49,24485,12.242638,10.108537,15,64,73,0.06327237,17,9,5.54095,1971
1.5705879926681519,15208.75,772,26,Africa,42,5.185449728701348,94,15128,-17.66238,35.22582,15,67,58,0.5147862,21,6,13.668729,1972
1.7323529720306396,15412.417,534,35,Africa,1106,0.9428090415820634,56,19729,-2.3736336,37.354332,15,71,45,0.16661222,25,6,13.737423,1972
2.5039214999999997,15667.667,276,22,Africa,290,0,41,22535,1.3544569,39.52806,15,77,61,0.34574473,12,6,11.691633,1972
2.1372549533843994,15421.583,385,9,Africa,439,0.6666666666666666,29,1827,13.599542,7.5897403,15,64,76,0.07072998,13,9,4.9361577,1973
1.2245099544525146,14949.167,2176,24,Africa,66,1.930905244109173,189,5555,-1.4325948,9.709567,15,49,62,0.22298798,21,6,10.088665,1973
1.8754899999999999,15488.25,473,13,Africa,230,0.3142696805250678,37,11224,13.166204,1.7349551,15,55,69,0.06350099,5,9,10.294491,1973
2.175489902496338,15105.5,576,24,Africa,1396,8.563488385776752,71,11915,-28.58337,27.142267,15,72,64,0.7452847,21,6,8.534679,1973
1.594117522239685,15342.167,856,39,Africa,1762,0,62,16846,0.15672587,36.98091,15,69,38,0.43721572,28,4,7.4772773,1973
2.6764704999999998,15265.167,896,44,Africa,1821,12.256517540566824,146,22687,10.999304,39.860935,15,69,29,7.784108,37,1,10.284632,1973
1.0813724994659424,14902.833,1437,36,Africa,747,2.75322482074335,206,23282,4.668694,12.950618,15,54,53,0.373772,27,3,12.4106245,1973
3.0901959999999997,15573,438,28,Africa,277,2.973130702278956,38,23432,12.381738,14.191451,15,74,49,0.501113,31,6,7.3443966,1973
1.9186275005340576,15444.5,806,22,Africa,322,0,63,23637,10.503282,17.700462,15,59,53,0.14015031,25,6,6.2217903,1973
2.0343135,15109.917,1188,41,Africa,1085,16.027753706895076,180,23828,6.321678,35.499695,15,61,33,2.5967019,37,1,4.7243547,1973
1.9549020000000001,15353.583,700,16,Africa,509,3.3701668640194997,65,10355,12.331563,7.117457,13,60,58,0.4370829,16,9,7.6614413,1974
1.4107844829559326,15061.167,1170,40,Africa,1412,1.3698697784039768,174,22697,0.38915592,30.699757,15,57,42,0.37228554,23,4,6.950138,1974
1.7460784999999999,15326.333,762,36,Africa,1383,0,94,7018,-2.0547128,34.79815,6,71,42,0.4019444,26,4,2,1975
1.343137502670288,15281,1122,28,Africa,552,0,119,17850,6.7230134,27.151564,15,64,53,0.097833894,35,6,7.326729,1975
1.2931375,14812.083,1617,43,Africa,2016,53.750452194480296,186,18173,-1.8763279,29.351551,15,54,31,5.598036,36,1,5.277363,1975
1.4352939999999998,14977.25,799,31,Africa,775,33.422473403312146,130,19917,-32.155476,28.274052,15,56,46,1.8206855,22,6,11.9675255,1975
1.7696079999999998,15223.167,1082,50,Africa,1323,0,134,18720,-3.3726044,35.71965,15,61,27,2.2222595,30,1,13.443868,1976
1.7323529720306396,15371.583,742,27,Africa,1580,4.496912521077347,87,22588,-2.116992,34.993027,15,72,52,0.8043678,20,6,9.193386,1976
1.7705880403518677,15598.25,757,41,Africa,1538,1.4142135623730951,26,24169,-2.9430976,35.2597,15,83,36,0.15478599,35,1,6.254992,1976
2.1156865,15710.083,595,53,Africa,454,2.0245407953682393,41,24499,12.284718,34.40182,15,71,21,0.13891628,49,1,4.266225,1976
1.0254900455474854,14999.417,2804,26,Africa,3,0,185,6409,3.903632,9.936092,15,48,63,0.15799534,29,6,8.457671,1977
3.1117645,15483,431,35,Africa,290,6.599663291074443,38,7369,12.378482,14.916704,15,66,45,0.7986385,27,6,12.710212,1977
1.1627449989318848,15021.167,1371,30,Africa,760,0.6849348892019884,146,14673,5.5341625,15.200957,15,56,47,0.09817868,30,6,12.077653,1977
1.5970589999999998,14701.833,1968,40,Africa,2261,5.185449728701348,156,19490,-0.57245386,35.466133,15,51,27,0.82316804,42,4,6.2278347,1977
1.186274528503418,15018,1574,41,Africa,914,0,148,23484,6.561639,13.83924,15,55,37,0.097830705,34,1,12.704166,1977
0.8764704999999999,14908.833,1573,40,Africa,761,0,201,24262,3.988547,11.803378,15,49,50,0.09778979,28,3,14.844532,1977
2.1823530197143555,15186.417,622,28,Africa,1416,5.9897030986339015,92,23996,-5.2159967,34.983994,15,58,56,1.1470892,19,6,12.890049,1978
1.5098040103912354,15304.833,788,24,Africa,1223,1.8856180831641267,123,24089,-1.4743338,37.60481,15,62,63,0.2916889,15,6,6.2940063,1978
2.1558824999999997,15462.083,504,22,Africa,384,0,44,24221,-2.5698853,38.764164,15,65,65,0.3764771,17,6,9.213781,1978
2.7892155,15734.667,570,55,Africa,432,1.8856180831641267,38,1403,12.903065,34.461338,15,76,21,0.19997774,51,1,8.341233,1979
2.2476398,15559.333,383,24,Africa,346,0,40,17397,-0.8310351,39.102085,15,73,64,0.18551697,16,6,12.376078,1979
1.7441174983978271,15365.167,798,42,Africa,1669,0,62,23903,-3.2316048,35.022316,15,69,31,0.91688097,20,1,1.4680196,1979
1.864706039428711,15449.333,695,31,Africa,1210,3.7712361663282534,68,24438,-1.1463326,37.888783,15,64,57,0.5400174,16,6,6.4157457,1979
2.2931375000000003,15284.167,522,11,Africa,983,0,84,24009,-24.67234,28.99415,15,71,82,1.6507368,10,11,11.784413,1980
1.7000000476837158,14941.75,656,26,Africa,1291,12.256517540566824,100,24155,-32.217686,26.921507,15,65,53,2.5262604,22,6,5.2456613,1980
1.1235295,15007,1933,34,Africa,694,0,218,9213,-1.9312426,26.338259,15,50,53,1.5360347,29,6,6.8133435,1981
1.8715685,15465.75,802,36,Africa,280,0.4714045207910317,90,11789,9.318353,31.872002,15,67,45,0.061832704,41,4,6.0063705,1981
2.1696079999999998,15461.25,28,0,Africa,339,5.370242654930386,-32768,17509,29.968622,9.550914,15,81,97,0.69548583,1,12,7.5336537,1981
1.6823530197143555,15662.333,527,27,Africa,884,0,46,23046,2.0033863,35.618496,15,74,51,0.24936914,20,6,3.8419538,1981
1.0470590591430664,15214.583,1254,32,Africa,1252,4.382907316281956,135,24210,-4.5851736,29.942387,15,59,53,0.71932817,23,6,10.464326,1981
1.2382354736328125,15108.333,1087,25,Africa,605,6.128258770283412,129,5612,-12.931042,36.492367,15,55,65,1.4400115,22,6,11.275101,1982
1.3186274999999998,15134.583,1082,15,Africa,240,0,116,13176,8.312803,3.0043004,15,58,67,0.28289363,24,9,12.820424,1982
1.943137526512146,14813,425,18,Africa,649,51.14250243736178,103,22536,-33.37357,25.388744,15,61,64,6.7218347,21,9,2.5555418,1982
2.0725491046905518,15020.25,585,22,Africa,1479,55.62573345334174,97,23630,-24.561785,28.250317,15,58,64,9.332524,13,6,9.443308,1982
2.798038959503174,15629.25,207,3,Africa,281,10.785220797661935,8,1250,15.566572,1.2497823,15,71,90,2.831482,2,12,2.8284676,1983
1.2666665315628052,15438.083,900,18,Africa,400,11.785113019775793,88,12520,9.307277,14.154715,15,64,60,1.8080015,18,9,11.729469,1983
1.2823529999999999,15420.583,808,22,Africa,438,13.942562954076605,68,21797,13.148552,-8.176596,15,58,47,1.2364626,24,7,10.244559,1983
1.7215684652328491,15193.417,1058,24,Africa,302,0.9428090415820634,106,22413,9.34013,2.2458415,15,60,51,0.06931771,25,6,7.5909886,1983
1.4490195,15064.917,783,27,Africa,737,4.714045207910317,125,22500,-31.687525,28.609592,15,70,51,7.5015225,20,6,1.0929314,1983
1.8274509906768799,15475.833,704,25,Africa,1156,8.956685895029603,92,22989,-4.390624,33.753002,15,68,62,0.8318877,14,6,8.280146,1983
2.0598039627075195,15050.917,1118,27,Africa,1148,0,146,24308,-2.5278633,32.18673,15,55,53,0.44305882,17,6,11.42198,1983
1.7215684652328491,15336,460,15,Africa,1094,1.8856180831641267,76,24387,-20.523964,27.010798,15,61,76,0.27217174,8,9,6.033771,1983
2.0450980000000003,15398.583,514,34,Africa,923,6.413719862070123,80,24453,-6.683688,35.391357,15,64,53,0.51007843,20,6,14.699101,1983
1.094117522239685,14905.583,1841,40,Africa,1919,12.727922061357855,195,16509,-4.0290847,29.676672,15,57,39,2.1743448,40,1,6.3660398,1984
1.1098040342330933,15108.583,939,43,Africa,1655,81.08157757605746,178,17151,-2.0030649,30.373434,15,56,37,2.5729778,24,1,13.271302,1984
1.2617645263671875,15263,1662,28,Africa,603,2.3570226039551585,202,17363,-1.807466,15.346093,15,54,58,0.32871255,20,6,14.863933,1984
3.523529529571533,15506.167,443,26,Africa,884,0,62,23226,-20.68923,25.800356,15,76,63,0,21,6,7.533662,1984
1.6235295,15265.833,858,25,Africa,785,69.67986761337401,106,23580,-14.268001,30.307936,15,58,61,9.463926,23,6,7.114854,1984
2.5225489139556885,15227.833,526,16,Africa,1121,3.4318767136623336,83,3814,-20.842728,28.01542,15,64,76,0.4231287,12,9,9.201183,1985
2.986274480819702,15330.75,412,9,Africa,1374,13.199326582148887,57,3835,-21.122099,19.321909,15,73,84,1.459709,9,11,11.334992,1985
1.864706039428711,15491.583,287,0,Africa,357,3.189488909867393,24,15566,13.768281,10.673098,15,68,97,0.34007603,1,12,13.704361,1985
2.2607844999999998,15150.583,791,18,Africa,1290,34.70510689285432,113,21848,-18.508804,29.049175,15,58,73,2.318158,10,9,11.9664545,1985
1.4352939999999998,14954.5,1124,35,Africa,1332,15.851938386750371,147,24428,-10.876334,27.519178,15,52,49,1.261827,18,3,4.5508723,1985
1.4607845000000002,15436.5,754,35,Africa,1632,4.642796092394707,54,2468,-3.1668637,35.073578,15,77,35,0.5866663,23,4,9.455952,1986
2.7303919999999997,15697.167,205,23,Africa,313,0.4714045207910317,7,15084,15.963668,1.3834888,15,76,59,0.032156244,19,6,4.6256824,1986
2.100980520248413,15393.083,45,0,Africa,618,1.4142135623730951,-32768,15326,31.290339,1.817459,15,82,98,0.25512165,0,12,4.8355703,1986
2.5166665,15321.75,610,9,Africa,1156,0,85,18238,-17.65531,17.839302,15,65,85,0.0718774,14,11,12.025229,1986
1.385293960571289,15431.5,924,29,Africa,344,0,79,24335,9.136602,19.264288,15,66,46,0.09789242,47,6,6.1895094,1986
1.3798142671585083,15167.833,1359,19,Africa,785,0,156,22023,-7.061708,24.571278,15,52,70,0.5530389,18,9,2.3743246,1987
1.1970589999999999,14987.5,1362,41,Africa,1777,65.5252283899534,174,15540,9.034296,34.911465,15,59,32,13.177152,38,1,4.4357767,1990
2.4382355213165283,15343.167,354,6,Africa,1092,4.242640687119285,54,22930,-23.173489,22.921253,15,65,90,0.12815617,17,12,8.731794,1991
1.1656864881515503,15027.75,1857,24,Africa,420,0.4714045207910317,209,23809,-0.9132559,20.377876,15,46,64,0.111474745,33,6,9.116496,1992
1.6186275482177734,14916.5,1960,29,Africa,659,9.899494936611665,206,24430,-1.1148986,27.3295,15,50,52,1.8681375,37,6,3.77385,1992
2.6764704999999998,15713.083,205,2,Africa,311,0,8,7427,15.6803,2.3051658,15,79,93,0.09633357,2,12,6.083379,1994
1.9235295000000001,15150.417,588,17,Africa,162,0.4714045207910317,100,14784,-23.113087,34.466892,15,59,71,0.0739968,18,9,3.906363,1994
1.8686275482177734,15066.917,653,26,Africa,1648,0,79,16660,-27.653416,27.820705,15,68,63,3.0811179,22,6,2,1994
3.3098039999999997,15375.583,766,34,Africa,1331,0,102,21749,-15.438554,14.121328,15,63,54,0.9799626,17,6,12.185534,1994
1.6607844829559326,14848.667,917,27,Africa,1319,68.32673861583363,140,23295,-29.607912,30.149422,15,59,47,4.5718246,27,6,12.825393,1994
1.7823530435562134,15319.667,692,44,Africa,1673,0,92,24447,-4.4891677,35.06211,15,61,34,1.2860144,19,1,6.2637267,1995
2.298038959503174,15250.333,1091,17,Africa,1198,2.8284271247461903,162,15468,-2.6464589,32.458366,15,56,70,0.40352106,15,9,5.4570184,1997
1.4372550249099731,15310.917,557,36,Africa,1410,6.599663291074443,65,16806,-2.250509,36.930237,15,68,47,1.3585494,26,3,10.554436,1997
2.17254900932312,15469.167,491,15,Africa,291,2.1829869671539486,45,24067,13.106567,1.2915386,15,59,70,0.2940894,15,9,9.086034,2002
3.4823529720306396,15743.5,238,24,Africa,306,0,11,6323,15.221343,1.5661411,8,77,61,0.030916361,9,6,4.2723584,2005
2.4852941036224365,15390.25,8,0,Africa,676,0,-32768,13681,24.846388,13.361096,15,83,96,0.046006225,0,12,11.076334,2005
1.9480389999999999,15508.333,642,20,Africa,391,6.599663291074443,57,22482,13.629901,-7.751611,15,59,53,0.58579993,23,6,9.063089,2008
2.1666665077209473,15195.5,576,19,Africa,91,0,93,4535,-21.462313,33.524426,15,62,69,0.09851872,14,9,2.4198756,2013
1.092157006263733,14953.417,1903,42,Africa,677,0,220,8702,0.41379526,27.431398,9,50,42,0.061832704,34,1,0,1950
3.3166665,15435.083,580,11,Africa,364,2.897423291200185,49,19180,12.309355,9.557714,15,65,73,0.11329368,12,9,0,1951
2.42254900932312,15281.917,618,5,Africa,1149,2.1081851067789197,87,17275,-17.601854,17.866362,15,62,88,0.13964698,13,12,0,1954
2.2607844999999998,15580.583,22,0,Africa,584,8.096638534327413,-32768,17149,17.499346,25.785225,15,82,98,0.20176587,0,12,0,1955
2.07745099067688,15265.167,693,48,Africa,1593,8.949791362484758,90,3198,-4.609457,35.191853,15,64,32,1.1197402,19,1,0,1956
2.69258025,15322.167,859,15,Africa,1257,19.327585352432298,108,4475,-15.484723,19.027231,8,58,77,1.5388191,11,9,0,1956
2.1617645,15709.583,625,56,Africa,458,0.4714045207910317,44,7032,13.107042,35.022182,7,74,19,0.29387322,47,1,0,1956
1.272549033164978,15310.25,1097,46,Africa,1002,16.34353422950835,104,13904,10.13992,34.925114,15,65,29,0.26466772,38,1,0,1956
1.7774510000000001,15524.75,850,46,Africa,356,0.4714045207910317,102,18122,7.47634,32.300327,15,63,28,0.09354487,35,1,0,1956
1.600000023841858,15052.833,1314,44,Africa,2313,12.256517540566824,119,1184,0.48805898,35.417877,15,55,33,1.5399263,32,1,0,1957
2.8303918838500977,15234.083,216,18,Africa,1279,12.256517540566824,16,4040,-31.933315,21.611847,15,85,61,0.40426365,11,9,0,1957
1.1754900217056274,15160.25,1544,19,Africa,758,1.8856180831641267,190,5941,-5.4247766,15.823291,6,53,74,0.2920305,11,9,0,1957
1.280392050743103,15268.75,644,28,Africa,871,28.452689777164398,90,8955,-17.543789,32.467113,10,63,59,0.5658414,19,6,0,1957
2.6323530673980713,15305.5,706,13,Africa,941,0,96,22168,-16.928932,24.17013,15,60,78,1.2314694,12,9,0,1957
1.421568512916565,15189.167,1050,24,Africa,1065,17.081503967091944,110,7234,-13.425355,23.040874,15,63,59,1.5573561,20,6,0,1958
3.350980520248413,15640.583,224,18,Africa,589,24.041630560342615,14,8871,13.637448,28.807394,13,74,68,2.2156758,23,9,0,1958
1.2019610404968262,14972.917,1743,33,Africa,498,4.085505846852794,203,11808,-1.7726734,13.951431,9,49,55,0.5575719,21,6,0,1958
1.21768458,14928.917,2042,24,Africa,132,1.7069212773040299,193,20531,-2.1434855,10.76742,15,49,62,0.16650537,23,6,0,1958
3.2686275,15466.167,240,7,Africa,1193,5.185449728701348,22,258,-24.120565,19.486038,3,79,82,0.4034003,7,11,0,1959
1.4578429460525513,15314.75,822,28,Africa,1220,0,136,428,-2.1766768,31.230593,8,64,51,0.12755805,22,6,0,1959
2.9274508953094482,15755.083,367,49,Africa,393,0,32,3316,12.621988,32.312645,15,77,31,0.42056972,43,1,0,1959
1.8607845306396484,15297.417,855,30,Africa,1828,4.242640687119285,116,7641,-1.8639454,35.235733,4,66,50,0.70519817,22,6,0,1959
1.9813724756240845,15258.583,280,13,Africa,152,21.213203435596427,39,10680,-13.213179,12.769337,5,70,72,3.292893,9,9,0,1959
1.5813724994659424,15137.167,1474,24,Africa,509,0,195,16424,-4.49443,15.561697,15,52,65,1.6975458,17,6,0,1959
1.7941174507141113,15404.25,1341,52,Africa,2002,8.376923033298379,124,6474,12.485591,37.40993,15,62,20,1.1314535,45,1,0,1960
2.5129024982452393,15913.25,253,23,Africa,534,0,12,614,15.578503,37.496098,15,82,59,0.15787823,1,6,0,1961
1.2098039999999999,15355.417,1080,37,Africa,809,6.56214358232946,113,1370,10.299268,35.2333,8,64,38,0.84933716,37,4,0,1961
2.114706039428711,15716.083,655,55,Africa,473,0,48,1670,13.10718,35.146217,15,76,22,0.44414344,51,1,0,1961
1.9500000000000002,15209,633,22,Africa,451,6.599663291074443,96,1786,-25.308004,31.419127,15,67,65,1.2997417,20,6,0,1961
2.013725519180298,14914.917,735,24,Africa,1962,112.93011058412685,92,4566,-29.982367,27.232222,13,69,57,13.442562,17,6,0,1961
1.6098040342330933,15627,700,41,Africa,483,0,47,5469,12.286718,34.95192,15,71,33,0.19978455,45,1,0,1961
1.6754900217056274,15312.917,452,14,Africa,823,0,66,5558,-24.5036,29.484884,15,66,74,0.5129784,12,9,0,1961
2.2588235,15148.5,554,19,Africa,175,5.057691856329636,99,7976,-22.031738,33.73544,15,60,70,0.6457577,17,9,0,1961
1.4607845000000002,14897.75,760,28,Africa,1439,0,121,9075,-32.387745,27.0192,15,56,48,3.1820722,25,6,0,1961
2.0938014000000003,15423.583,1235,40,Africa,1056,0,69,10695,13.503742,37.678543,15,64,35,8.197062,33,1,0,1961
2.8676470000000003,16036,88,26,Africa,484,14.337208778404378,4,10917,16.839119,35.189243,15,83,58,1.8819482,14,6,0,1961
2.7862744999999998,15913.5,253,29,Africa,536,7.874007874011811,11,15290,15.400012,36.476654,15,80,53,0.6915772,5,6,0,1961
1.4058825000000001,15018.417,860,27,Africa,487,46.268406414083216,164,19918,-32.257954,28.38642,15,65,49,2.9137163,19,6,0,1961
1.9549020000000001,15054.5,1930,39,Africa,2855,62.50333324444918,150,23044,13.391651,37.45103,15,56,30,6.855981,39,4,0,1961
1.6303919553756714,15730.667,632,43,Africa,585,1.8856180831641267,43,23236,13.678053,35.92634,15,73,32,0.8167593,42,1,0,1961
2.9490195,15937.833,58,26,Africa,389,3.975231959999988,2,28,17.2849,33.958076,15,79,61,0.13315488,1,6,0,1962
3.2784315,15826.917,501,60,Africa,440,0.9428090415820634,40,533,13.615101,34.615284,15,76,16,0.12723945,53,1,0,1962
2.19896393,15706.333,631,58,Africa,485,0.9428090415820634,46,2666,13.190902,35.012096,15,76,19,0.21189812,46,1,0,1962
1.421568512916565,14946,1268,41,Africa,1684,18.384776310850235,184,3254,-0.38521472,30.38696,15,57,36,0.90288645,27,1,0,1962
2.798038959503174,15375.25,874,23,Africa,1249,4.288946459031758,106,11427,-15.467146,19.511297,7,64,64,0.098139785,26,6,0,1962
1.727450966835022,15794,56,0,Africa,398,0,-32768,17034,16.661903,32.0785,15,79,99,0.5909252,1,12,0,1962
2.8392155170440674,15322.583,436,8,Africa,1662,0,61,19674,-22.012197,17.99716,15,76,81,0.5297779,12,11,0,1962
2.742156982421875,15781.917,613,59,Africa,525,0,43,21791,13.4278755,35.16589,15,77,20,0.31079024,46,1,0,1962
1.9656865,15717.333,596,51,Africa,450,0.5665577237426787,41,789,12.300666,34.392014,15,71,26,0.12657262,49,1,0,1963
2.0911765098571777,15686.583,587,54,Africa,450,0,40,1137,12.360684,34.393383,15,73,21,0.06946237,45,1,0,1963
1.5039215087890625,15125.5,1452,23,Africa,328,2.6152449546521943,212,1826,-4.1234274,18.260376,12,53,66,0.4836567,16,6,0,1963
2.226470470428467,15394.167,444,16,Africa,999,2.2986845406296927,72,1997,-20.826273,26.689278,10,70,75,0.38429537,11,9,0,1963
2.5009805,15198.917,697,19,Africa,770,3.2998316455372216,90,2213,-17.090443,24.056702,15,61,69,0.47799203,12,9,0,1963
1.4196080000000002,15149.333,1120,34,Africa,544,1.8856180831641267,152,3181,7.7126417,34.54289,15,60,40,0.23726778,38,4,0,1963
1.8794119999999999,15532.917,680,46,Africa,480,0,47,3723,12.642961,35.03697,15,71,27,0.31558818,46,1,0,1963
2.119607925415039,15290,819,19,Africa,1221,1.6850834320251022,97,5676,-17.610525,26.667938,15,62,70,0.24854003,14,9,0,1963
1.3539214999999998,14708.5,1571,35,Africa,1971,13.670731102939918,187,8252,6.905972,34.97832,15,51,36,9.415896,49,4,0,1963
3.4294119999999997,16047.417,92,34,Africa,381,1.8856180831641267,5,11101,16.563524,34.24947,2,84,48,0.071535036,10,6,0,1963
1.8245099782943726,15521.75,696,41,Africa,486,0,56,11300,12.363331,35.003757,15,67,32,0.24934621,43,1,0,1963
1.107843041419983,14985,1991,40,Africa,745,0,217,11807,-1.7530887,26.404005,15,49,43,2.759205,35,4,0,1963
1.9941174983978271,15563.25,751,42,Africa,311,0.4714045207910317,81,12081,9.767989,31.754095,15,70,34,0.1981236,44,1,0,1963
3.1813725,15797.917,538,60,Africa,476,9.286921641763206,44,14764,13.534508,34.756477,15,74,17,0.9618874,51,1,0,1963
1.385293960571289,15031.5,613,28,Africa,1368,0,94,16805,-24.83079,30.010715,15,62,51,4.9427257,27,6,0,1963
1.3774509999999998,14543.833,2661,34,Africa,2297,25.92724864350674,205,17308,7.590033,35.28044,15,51,35,4.5228796,51,4,0,1963
3.1901960372924805,15636.833,304,14,Africa,518,3.4138425546099542,21,1789,12.401596,27.40045,15,75,75,0.3910167,16,9,0,1964
1.7980389595031738,15079.083,1203,35,Africa,1084,32.99831645537222,177,9494,6.298232,35.26181,10,57,39,4.0551853,36,4,0,1964
1.2882355451583862,15199.5,1466,27,Africa,443,0,211,19880,-4.5696197,19.5628,15,53,63,0.18042366,15,6,0,1964
2.9843135000000003,15099.833,300,18,Africa,1373,24.984439601924677,36,3359,-31.691605,23.177193,5,80,60,1.9543517,13,9,0,1965
1.3803919553756714,15109.333,934,31,Africa,788,35.30536978707978,155,8637,-15.441535,33.873512,4.460217,55,52,5.2907825,29,6,0,1965
1.9833334684371948,15242.333,952,21,Africa,1278,0,125,12470,-4.2796016,32.470062,15,56,68,3.442135,12,6,0,1965
1.9598040580749512,15631.833,65,0,Africa,436,0.4714045207910317,-32768,12891,15.809329,28.772354,10,80,98,0.06968333,1,12,0,1965
1.7588235139846802,15237.75,857,21,Africa,231,0,133,15695,-17.571556,35.471935,15,63,69,1.7760056,18,6,0,1965
2.5196080207824707,15463.75,5,0,Africa,221,7.542472332656507,-32768,16148,27.410204,27.266815,15,81,98,0.47062173,0,12,0,1965
2.5950980186462402,15285.583,727,19,Africa,851,20.507150213439086,95,16560,-17.549213,29.535463,15,59,71,3.2319417,13,9,0,1965
1.3352940082550049,15327.75,570,30,Africa,881,25.69046515733026,70,18705,-24.898727,29.982056,15,75,49,2.7498605,29,6,0,1965
1.149019479751587,15003.917,1482,25,Africa,469,4.73234209756536,211,169,-4.6001368,23.32653,15,53,59,0.64569813,18,6,0,1966
1.7166664600372314,15660.75,620,43,Africa,470,2.4545246704866432,44,400,12.19228,34.483955,15,70,36,0.18549754,50,1,0,1966
1.1460784673690796,15063,1309,24,Africa,1274,27.980151695244416,143,697,-10.917626,20.052444,15,53,69,2.1977446,16,6,0,1966
2.2882355,15524.75,603,27,Africa,991,61.666566566485415,55,1888,12.992932,22.558926,8,69,50,5.606198,23,6,0,1966
2.813725471496582,15615.333,2,0,Africa,689,4.714045207910317,-32768,2406,21.25323,19.91611,15,80,99,0.9698323,0,12,0,1966
1.7480390071868896,15589.25,54,0,Africa,313,0.4714045207910317,-32768,3410,15.833988,17.292076,15,81,98,0.044593282,0,12,0,1966
1.421568512916565,15390.417,782,35,Africa,25,1.4142135623730951,111,4806,-17.867523,35.068497,15,66,47,0.044843186,40,3,0,1966
2.8519608974456787,15837.167,318,32,Africa,560,2.3570226039551585,21,5634,14.853979,35.11886,15,78,44,0.35318917,12,4,0,1966
1.7588235139846802,14587.333,2164,24,Africa,3458,86.45501220752128,154,5648,-2.9677954,37.333183,15,65,39,9.090949,43,7,0,1966
2.0274510383605957,15380.667,34,0,Africa,390,3.2998316455372216,-32768,6378,31.444302,3.7672148,13,81,99,0.59718066,0,12,0,1966
1.9549020000000001,15400.667,744,34,Africa,1499,8.956685895029603,93,6513,-2.372061,34.85333,15,71,47,1.4853172,23,6,0,1966
1.5705879926681519,15169.667,776,18,Africa,1321,0,110,6834,-17.520538,30.404287,12.853565,61,71,1.5808159,16,9,0,1966
