EC,aet,continent,id,lat,lon,lower_depth,max_temp,min_temp,pet,upper_depth,wtd,year
1.4323530197143555,507.25,Northern America,17623,45.243435,-92.36231,46,98.75,-17.5,548.8333333333334,40.864796,40.5085563659668,1972
1.1803920269012451,465,Northern America,13292,47.613213,-116.14073,46,112.83333333333333,-10.75,613,37,551.58251953125,1977
1.1127449999999999,489.9166666666667,Northern America,22463,42.520767,-75.732056,46,118.25,10.833333333333334,568.8333333333334,33.395645,30.057199478149414,1981
2.4215685000000002,803.9166666666666,Northern America,19914,30.059921,-108.812874,46,236.08333333333334,69.08333333333333,1248.8333333333333,31.352905,205.6132354736328,1983
1.864706039428711,454.9166666666667,Asia,15369,31.324444,97.08399,46,88,-49.25,497.4166666666667,31.745653,747.6785888671875,1989
2.1823530197143555,381,Northern America,9169,22.310764,-102.10764,46,262.9166666666667,83.58333333333333,1276.6666666666667,35.65195,149.92279052734375,2002
2.1460785,566.8333333333334,Northern America,20276,29.534885,-109.93601,46,279.4166666666667,128.33333333333334,1388.3333333333333,35.359493,416.2345275878906,2003
2.0225489999999997,220.08333333333334,Northern America,21908,24.777468,-103.256134,46,302.6666666666667,121.91666666666667,1411.4166666666667,35.394398,16.364408493041992,2005
2.8235294818878174,413.0833333333333,Oceania,17617,-36.791542,140.57231,46,223.41666666666666,91.16666666666667,1111.75,32.8814,9.269043922424316,2007
1.2676470279693604,410.6666666666667,Northern America,10608,47.59132,-115.808876,46,122.66666666666667,-8.416666667,652.75,35.44415,164.01051330566406,2009
1.6254899501800537,330.75,Northern America,25651,28.54135,-98.31088,46,303.8333333333333,156.25,1521.3333333333333,37,37.038726806640625,2011
2.0254900455474854,547.1666666666666,Africa,25604,12.2555275,38.90671,47,295,123.83333333333333,1390.8333333333333,32.502235,56.66189193725586,1974
1.343137502670288,192.66666666666666,Northern America,9364,46.88142,-114.11835,47,141.33333333333334,3.4166666666666665,758,37,24.05828094482422,1977
2.0450980000000003,166.58333333333334,Northern America,18204,40.980152,-118.95805,47,198.25,26.5,1123.3333333333333,37,79.78032684326172,1986
2.1333335,347.75,Northern America,9868,41.578083,-102.437965,47,177.08333333333334,17.583333333333332,961.1666666666666,37,60.14601135253906,2001
3.2098039999999997,197.25,Northern America,12996,30.903292,-108.11889,47,271.4166666666667,76,1438.3333333333333,36.561405,3.24129319190979,2002
1.7696079999999998,364.5833333333333,Northern America,18475,22.186499,-101.05177,47,261.75,93.08333333333333,1256.9166666666667,36.263893,60.561622619628906,2002
3.0274510383605957,443.0833333333333,Northern America,13448,46.523525,-98.40554,47,107.08333333333333,-18.33333333,687.5833333333334,34.52148,35.00176239013672,2009
1.1156865358352661,451.75995024875624,Northern America,18704,46.22714,-122.242584,48,102.85074626865672,12.024875621890548,558.2997512437811,32.621773,65.01531982421875,1958
1.7980389595031738,168.33333333333334,Northern America,23549,37.242,-121.07854,48,241.58333333333334,85.66666666666667,1168,34.228767,3.2719922065734863,1960
1.1333335,494.5833333333333,Europe,13391,47.252045,21.39006,48,155.75,57.25,627.9166666666666,37,1.3832306861877441,1975
2.8450980186462402,231,Northern America,23922,40.62507,-109.127266,48,129.25,-24.41666667,782,37,587.6282348632812,1975
1.8637255000000001,379,Northern America,19116,40.35771,-116.86372,48,122.41666666666667,-16.66666667,842.6666666666666,37,864.2664794921875,1984
1.2019610404968262,300.25,Northern America,13660,47.299374,-114.872665,48,138.75,-5.25,675.0833333333334,37,405.3681945800781,1991
1.9843134999999998,244.75,Northern America,24515,40.444237,-120.8484,49,149.83333333333334,-14.08333333,850.9166666666666,37.77936,68.03357696533203,1961
2.864706039428711,316.1666666666667,Northern America,10615,46.40117,-100.335686,49,119.5,-24.08333333,768.4166666666666,37,81.37525939941406,2008
1.6735295057296753,321.9925373134328,Northern America,9400,44.326332,-102.56799,50,158.7325870646766,12.456467661691542,905.6703980099503,36.768845,81.79910278320312,1954
1.91372549533844,243.8955223880597,Northern America,19927,43.58667,-116.22499,50,180.04726368159203,39.72636815920398,983.9788557213931,33.613388,4.861466407775879,1956
1.5911765098571777,620.1082089552239,Northern America,22247,41.47999,-91.97298,50,158.78482587064676,42.017412935323385,781.1716417910447,36.521885,18.499481201171875,1956
3.369607925415039,290.3333333333333,Northern America,15043,32.128723,35.507545,50,295.25,158.58333333333334,1407.75,31.76382,53.41403579711914,1967
2.0568625,394.5833333333333,Northern America,17638,40.64777,-112.169716,50,130.25,0.5833333333333334,869.3333333333334,31.547995,547.3314208984375,1967
1.5754899978637695,625.8333333333334,Africa,22324,-15.283747,31.143436,50,286.3333333333333,155.75,1301.25,37,9.60659122467041,1972
1.3274509906768799,586.6666666666666,Northern America,9537,42.948856,-79.26333,50,128.33333333333334,39,672.75,37,3.6299288272857666,1977
2.0676469802856445,114.58333333333333,Northern America,12268,32.86449,-111.84091,50,306.75,124.25,1691.1666666666667,46.107952,5.2235026359558105,1977
3.218627452850342,214.16666666666666,Northern America,17470,35.924583,-111.88843,50,159.5,-7.5,949.1666666666666,45.43394,749.7932739257812,1977
2.0647060871124268,438.3333333333333,Northern America,24427,34.579712,-100.10472,50,252.08333333333334,96,1511,49.95768,29.203998565673828,1977
1.3629533999999999,233.41666666666666,Northern America,10785,45.760803,-114.5371,50,100.33333333333333,-60.16666667,540.5833333333334,46.6384,93.87673950195312,1978
2.17254900932312,353.0833333333333,Northern America,10918,45.782097,-103.46766,50,125.33333333333333,-13.08333333,833.5,32.186222,17.724227905273438,1978
3.055882453918457,280,Asia,12961,31.618258,34.827988,50,247.75,135.66666666666666,1250.1666666666667,37,37.27119445800781,1981
1.3764705,397.75,Northern America,19985,39.72469,-121.97541,50,234.33333333333334,89.25,1202.4166666666667,30.725163,2.058615207672119,1984
2.2490195,470.5,Northern America,10693,20.847582,-100.87068,50,246.83333333333334,97.83333333333333,1165.6666666666667,37,41.60706329345703,1985
1.4254900217056274,1188.8333333333333,Northern America,16675,17.094313,-90.81042,50,314.75,210.25,1289.0833333333333,37,19.95006561279297,1985
3.5392154999999996,56,Oceania,25406,-24.93859,138.50612,50,305.1666666666667,161.08333333333334,1759.0833333333333,31.504229,6.9589409828186035,1989
1.6990195,362.0833333333333,Northern America,10065,45.450127,-110.13429,50,86.16666666666667,-58.16666667,540.5833333333334,37,1111.1085205078125,1992
2.1245100498199463,,Oceania,18874,-35.90246,138.6328,50,,,,30.128372,,1992
1.72524825,149.25,Northern America,10382,43.04466,-120.36775,50,161.66666666666666,-1.25,909.9166666666666,34.35173,22.190174102783203,1994
2.2401959896087646,451.6666666666667,Northern America,22632,43.368347,-98.53062,50,150.33333333333334,21.416666666666668,875.4166666666666,33.392113,7.588777542114258,1994
1.5313725471496582,525.4166666666666,Northern America,25810,38.71245,-97.977066,50,192.66666666666666,55.5,987.3333333333334,37,18.66755485534668,1995
2.271568536758423,478,Northern America,18324,30.041656,-108.82693,50,248.91666666666666,83.66666666666667,1315.9166666666667,33.392498,431.61834716796875,2000
2.0333335399627686,247.16666666666666,Northern America,14287,43.40342,-109.775,50,48.583333333333336,-91,417.25,37,587.3815307617188,2002
1.91372549533844,350.75,Northern America,13183,30.111773,-111.0943,50,288.0833333333333,132.75,1345.75,37,68.38349914550781,2003
3.5764705,112.33333333333333,Northern America,13965,29.497204,-112.38649,50,296.1666666666667,141.08333333333334,1352.4166666666667,37,3.272230625152588,2003
3.755882501602173,345.3333333333333,Oceania,15980,-34.079746,138.74643,50,222.58333333333334,88.58333333333333,1234.6666666666667,36.517864,177.81912231445312,2004
2.598038911819458,432.9166666666667,Northern America,9974,29.136993,-97.30405,50,293.25,152.75,1418.75,37,5.669681549072266,2011
1.4294120000000001,538.9465174129353,Northern America,16458,40.677975,-98.242355,51,171.76616915422886,38.22139303482587,932.6679104477612,38.585087,13.385967254638672,1952
1.5499999999999998,244.2089552238806,Northern America,12623,45.143204,-114.329025,51,120.50621890547264,-49.69776119,635.8955223880597,38.56686,868.7026977539062,1959
1.5,285.33706467661693,Northern America,20937,44.260517,-114.87488,51,113.16915422885572,-64.91044776,629.2549751243781,33.983208,214.97381591796875,1959
1.4715684652328491,288.0833333333333,Northern America,13045,39.14211,-121.68205,51,243.83333333333334,89.08333333333333,1277.9166666666667,34.438663,0.8168252110481262,1964
2.1931375,344.25,Northern America,16902,39.39827,-111.49267,51,129.5,-16.25,863.5,41.351597,418.7363281,1967
2.877450942993164,396.0833333333333,Northern America,25520,34.231388,-117.17129,51,202.75,46,1335.5833333333333,37,597.5750732421875,1968
2.2117645,719,Northern America,12764,37.887756,-91.31519,51,184.66666666666666,42.083333333333336,863.25,37.047344,24.321487426757812,1979
1.8333334922790527,614.0833333333334,Northern America,15674,23.954813,-99.20787,51,303.3333333333333,159.75,1223.1666666666667,37,10.608433723449707,1983
1.9235295000000001,320.3333333333333,Northern America,24716,39.169678,-105.08543,51,129.75,-32.5,688.5833333333334,35.875782,343.714599609375,1983
2.3372550010681152,8.5,Africa,23073,20.539015,17.562132,51,265.6666666666667,104.16666666666667,1785.4166666666667,31.480143,1225.0577392578125,1987
2.1882355000000002,297.5833333333333,Northern America,23328,40.83004,-103.61864,51,187.58333333333334,17.666666666666668,1068.9166666666667,38.565216,40.59025573730469,1991
2.290195941925049,,Oceania,18387,-36.075623,138.7807,51,,,,37,,1993
1.7745100259780884,270.75,Northern America,10454,39.714703,-99.69315,51,196.5,37.5,1080.5,34.7693,10.323025703430176,2002
2.9117645,183.75,Northern America,18805,30.077051,-105.759224,51,251.75,92,1378.6666666666667,30.06714,57.08390808105469,2002
1.5392155,705.5833333333334,Northern America,18101,39.9927,-97.97024,51,183.08333333333334,55.333333333333336,973.5833333333334,32.714283,1.9549702405929565,2007
1.2568625211715698,522.4166666666666,Northern America,12271,46.530346,-95.101555,51,110.58333333333333,-9.5,593.25,37,3.0413999557495117,2011
1.4431375000000002,528.9166666666666,Northern America,17196,37.5666,-96.95644,51,216.33333333333334,75.83333333333333,1177.25,30.596819,13.713428497314453,2011
2.3294119834899902,246.07462686567163,Northern America,13659,42.4325,-119.77334,52,126.2773631840796,-19.1380597,763.0796019900497,37,707.72607421875,1955
2.3166665,406.79477611940297,Northern America,9267,45.997044,-97.54108,52,125.28109452736318,-1.534825871,738.639303482587,38.498375,4.47139310836792,1956
1.3225489854812622,618.0833333333334,Northern America,23043,41.07681,-96.5814,52,171.75,49.5,836.6666666666666,37,14.82894229888916,2001
1.578431487083435,634.8333333333334,Northern America,21170,39.334484,-76.913536,53,179,61.416666666666664,791.1666666666666,35.663227,43.284141540527344,1961
1.3303920030593872,624.4166666666666,Africa,13225,8.472104,15.289247,53,322.8333333333333,188.41666666666666,1319.5,34.365044,8.720059394836426,1971
3.4882354736328125,101.83333333333333,Northern America,16969,32.489613,-114.575584,53,313,142.41666666666666,1550,38.960377,46.06188201904297,1979
1.5598039627075195,809.8333333333334,Northern America,12860,31.025063,-95.358986,53,260.4166666666667,121.41666666666667,1150.5833333333333,37,2.7616395950317383,1980
1.5,408.75,Northern America,25190,44.090645,-103.30352,53,158.58333333333334,15.5,907.5833333333334,34.43123,32.72397232055664,1991
2.2137255,362,Northern America,9586,46.288197,-110.10709,53,139.08333333333334,-13.16666667,788.75,37.581978,18.326744079589844,1992
3.037255048751831,343.8333333333333,Oceania,21447,-36.477047,140.55551,53,206.83333333333334,80.16666666666667,1053,41.038406,33.83523941040039,1996
1.2754900455474854,650.9166666666666,Northern America,13369,44.83182,-122.24539,53,125.5,27.5,803.1666666666666,32.234653,58.87498474121094,2001
1.6382355,154.08333333333334,Northern America,24179,42.397366,-109.98927,53,132.33333333333334,-52.33333333,793.1666666666666,33.52306,109.6859359741211,2003
2.46117798,126.91666666666667,Northern America,15252,29.77711,-112.27807,53,291.1666666666667,140.08333333333334,1317.25,36.519543,230.3312530517578,2004
3.1843135356903076,234.66666666666666,Oceania,17981,-36.52537,140.46165,53,219.91666666666666,80.16666666666667,1129.4166666666667,30.367386,51.53068161010742,2006
2.2774510383605957,450.5,Northern America,13855,32.448112,-101.96635,53,242.83333333333334,96.75,1463.75,37,7.570188999176025,2007
2.7990195,928.8333333333334,Northern America,12934,30.184599,-93.25574,53,261.25,147.25,1124.5,38.33424,9.306218147277832,2008
1.58627450466156,184.83333333333334,Northern America,25412,38.53511,-106.1321,54,136.58333333333334,-43.91666667,822.8333333333334,30.158136,105.85264587402344,1966
2.598038911819458,334.8333333333333,Northern America,23488,44.675476,-99.336334,54,146.41666666666666,8.5,870.8333333333334,32.804684,5.0826005935668945,1973
2.0176469999999997,462.25,Northern America,21868,43.8479,-101.27532,54,149.25,6,806,36.149204,95.96143341064453,1982
2.7990195,341.9166666666667,Oceania,9150,-33.623222,138.62535,54,227.16666666666666,91.91666666666667,1288,33.56712,135.10357666015625,1990
1.3117644786834717,594.1666666666666,Northern America,15604,19.374216,-98.06897,54,226.75,58.916666666666664,1130.75,34.401684,15.095717430114746,2003
2.3264705,439.0833333333333,Northern America,24473,22.93391,-103.21861,54,236.66666666666666,67.5,1240.5,34.07005,221.16453552246094,2003
2.8803919999999996,238.83333333333334,Oceania,21251,-34.990337,139.5441,55,218.66666666666666,90.83333333333333,1205.0833333333333,37,63.830238342285156,1966
2.1156865,105.08333333333333,Northern America,24433,40.417767,-116.49816,55,183.66666666666666,1.8333333333333333,1162.5,35.9157,87.65946197509766,1966
1.2333334684371948,427.4166666666667,Northern America,12845,47.923454,-115.78744,55,123.33333333333333,-11.5,622.4166666666666,37,549.3629150390625,1970
2.0225489999999997,363.3333333333333,Northern America,20910,48.618378,-100.26464,55,83.75,-44.33333333,630.8333333333334,33.998215,1.2428218126296997,1972
1.9941174983978271,339,Northern America,18198,44.376724,-101.31812,55,143.91666666666666,5.166666666666667,865.25,37,57.481117248535156,1975
2.5196080207824707,205.75,Northern America,22997,37.285454,-105.655235,55,169.5,-18.33333333,937.4166666666666,33.355072,25.609912872314453,1981
1.6843135356903076,557.9166666666666,Northern America,24726,19.23909,-97.18138,55,181.66666666666666,35.833333333333336,886.75,31.795692,164.0128631591797,1983
1.649019479751587,321.5,Northern America,10327,43.29904,-103.99708,55,170.66666666666666,5,944.3333333333334,34.027744,52.59989547729492,1991
2.0764705,234.91666666666666,Northern America,21306,40.233593,-103.80852,55,190.41666666666666,18.416666666666668,1066.25,45.59165,17.31585121154785,2003
2.5882354999999997,400.8333333333333,Northern America,12616,25.105927,-101.170685,55,244.75,63.25,1311.4166666666667,35.409126,288.7708740234375,2005
3.0999999999999996,252.58333333333334,Oceania,22604,-34.05335,138.90834,55,217.58333333333334,81.25,1240.3333333333333,36.26933,237.34518432617188,2006
2.1882355000000002,242,Northern America,10412,38.552433,-103.35112,55,203.08333333333334,17.5,1189.6666666666667,33.670795,19.894027709960938,2008
2.245098114013672,382.75,Oceania,18017,-37.128834,144.46759,55,190.25,69.91666666666667,1023.75,45.02456,58.419769287109375,2008
1.9343135356903076,269.67661691542287,Northern America,23028,46.21516,-105.22802,56,163.43905472636817,5.279850746268656,941.0957711442786,37.247917,11.423983573913574,1954
2.7107845,205.5,Africa,13461,-21.815271,29.305729,56,303,141.33333333333334,1489.75,46.822662,34.9464111328125,1970
2.42254900932312,403.1666666666667,Northern America,17751,46.009396,-102.294174,56,135.83333333333334,-1,941.5,37,22.16494369506836,1977
1.2901959419250488,484.9166666666667,Northern America,22541,46.742,-115.93369,56,142.33333333333334,3.8333333333333335,713,37,208.2928009033203,1977
1.5441174507141113,600.8333333333334,Northern America,25772,35.082767,-97.13001,56,235.16666666666666,99.33333333333333,1210,39.018917,25.547956466674805,1977
1.4735294580459595,709.3333333333334,Africa,14806,-2.436093,35.170605,56,242.25,130.91666666666666,1163.8333333333333,40.79402,12.489879608154297,1978
2.3872549533843994,235.08333333333334,Northern America,18295,39.218666,-116.91689,56,177.41666666666666,10.916666666666666,1106.9166666666667,34.298008,6.435514450073242,1978
2.1705880165100098,224.33333333333334,Northern America,13623,28.312805,-102.130356,56,251.41666666666666,111.83333333333333,1400.5,37,572.7666625976562,1979
1.943137526512146,349.5,Northern America,17862,37.76275,-108.3118,56,135.16666666666666,-32,783.6666666666666,38.386803,49.99912643432617,1980
2.2401959896087646,233.25,Northern America,20929,39.392376,-115.97867,56,150.91666666666666,-13.16666667,1021.75,40.156353,410.7691955566406,1990
2.149019479751587,591.5833333333334,Northern America,13339,38.34126,-94.73739,56,208.5,75.83333333333333,1043.1666666666667,37,4.244596004486084,1991
1.5127450227737427,697.0833333333334,Africa,18905,-0.8081052,37.257477,56,303,127.91666666666667,1363.8333333333333,34.860306,23.456439971923828,1991
2.3294119834899902,719,Northern America,20568,38.038773,-90.35554,56,200,75.08333333333333,896.3333333333334,37,72.72489929199219,1991
1.8401960000000002,473.25,Northern America,24678,37.791115,-97.73722,56,209.33333333333334,78.41666666666667,1178.4166666666667,47.9327,17.518062591552734,1991
2.6607844999999997,,Oceania,16044,-33.978775,136.96101,56,,,,37,,1994
2.5039214999999997,615,Northern America,20067,27.329844,-107.88868,56,288.8333333333333,107.16666666666667,1441.25,37,1340.5108642578125,1999
2.0696079999999997,139.66666666666666,Northern America,23516,29.423283,-111.716835,56,303.8333333333333,148.41666666666666,1309.3333333333333,42.472843,31.227807998657227,2000
2.0333335399627686,231.91666666666666,Northern America,24065,28.751482,-102.49161,56,249,119.91666666666667,1372.1666666666667,37,639.0774536132812,2003
1.9892154999999998,697.8333333333334,Northern America,25457,20.850414,-102.97744,56,278.75,100,1231.6666666666667,37,224.8552703857422,2004
1.5264704999999998,435.75,Northern America,14832,48.461872,-97.18252,56,104.75,-16.41666667,629,33.5373,4.2530012130737305,2007
2.020587921142578,282.6666666666667,Northern America,21747,43.012257,-111.70225,56,122.58333333333333,-24.25,806.5,30.940725,0.0061833057552576065,2007
2.1117645,405.7151741293532,Northern America,11542,46.877354,-97.11714,58,115.9726368159204,-7.470149254,698.7798507462686,40.039165,1.4712399244308472,1951
1.5892155170440674,344.94776119402985,Northern America,20790,43.25405,-102.07599,58,157.48009950248758,6.323383084577115,903.818407960199,31.51196,103.4859619140625,1957
1.9029409999999998,339.9179104477612,Northern America,16045,43.158974,-111.3096,58,107.08582089552239,-41.50621891,675.8656716417911,48.564053,51.73988723754883,1958
1.6617645025253296,615.7960199004975,Northern America,17936,39.698906,-96.88471,58,187.41915422885572,53.507462686567166,983.6840796019901,37,10.35383129119873,1958
2.0676469802856445,314.6318407960199,Northern America,18795,41.523666,-103.8599,58,167.2860696517413,6.609452736318408,979,51.037174,109.24430847167969,1958
1.6019610166549683,358.1865671641791,Northern America,19090,42.285965,-101.90114,58,160.26990049751242,8.676616915422885,920.705223880597,39.688427,80.87126922607422,1958
1.9980390071868896,790.8333333333334,Northern America,20346,25.720503,-100.23782,58,278.0833333333333,163.83333333333334,1282.1666666666667,34.288857,10.51353931427002,1973
1.3627449999999999,318.25,Europe,14232,54.115753,26.629463,58,108.25,25.75,483.9166666666667,32.870323,41.9102783203125,1975
1.6382355,306.25,Northern America,17749,42.56942,-100.91956,58,156,7.166666666666667,868,34.0882,51.072898864746094,1975
2.2401959896087646,320.25,Northern America,24898,46.383076,-111.87808,58,112.5,-33.33333333,651.5833333333334,34.122963,870.9403686523438,1976
1.1235295,470.9166666666667,South America,20700,-0.5407194,-78.18296,58,88.83333333333333,8.416666666666666,637.25,40.767155,186.7755584716797,1979
2.1088234999999997,184.5,Northern America,18437,42.035877,-108.8946,58,112.58333333333333,-41.91666667,725,37,136.64476013183594,1980
2.8019609451293945,342.6666666666667,Northern America,20283,36.656593,-113.218094,58,207.33333333333334,52.25,1376,44.93438,773.15869140625,1980
1.8745100498199463,187.33333333333334,Northern America,24053,41.370346,-116.55013,58,172.33333333333334,0.8333333333333334,1028.1666666666667,41.233547,57.55208206176758,1981
1.9000000000000001,295.8333333333333,Northern America,19388,39.223377,-102.20214,58,177.16666666666666,22.583333333333332,1062.0833333333333,39.453445,24.586626052856445,1984
1.8607845306396484,318.6666666666667,Northern America,19632,41.59043,-104.09,58,160.83333333333334,2.3333333333333335,932.0833333333334,33.144253,45.660499572753906,1984
1.8794119999999999,244.25,Northern America,10904,39.303818,-111.08878,58,129.08333333333334,-7.083333333,808.0833333333334,43.7709,275.9499816894531,1991
1.7784315347671509,182.5,Northern America,19252,43.696598,-120.74109,58,154.58333333333334,-12.5,853.6666666666666,44.55522,1.9181474447250366,1992
1.9343135356903076,233.41666666666666,Northern America,22507,45.99807,-111.807365,58,145.83333333333334,-8.416666667,815.1666666666666,37,281.3864440917969,1992
1.962744951248169,487.9166666666667,Northern America,19389,22.433926,-103.262856,58,241.25,76.08333333333333,1229.5,33.59697,185.96087646484375,2003
1.2284315000000001,1136.4166666666667,Northern America,14222,17.835798,-93.26465,58,325.5833333333333,204.75,1255.5833333333333,37,8.67003345489502,2004
2.0921570000000003,222.25,Northern America,9087,24.026348,-101.63023,58,264.3333333333333,64.5,1390.5,42.25835,339.8486022949219,2005
3.1313724517822266,306.4166666666667,Northern America,10010,27.090689,-100.13285,58,307.8333333333333,163.41666666666666,1433.6666666666667,37,14.835334777832031,2005
2.2137255,329.25,Northern America,11626,24.367332,-104.05657,58,268.3333333333333,85.83333333333333,1333.75,32.173786,5.185402870178223,2005
1.8715685,234.58333333333334,Northern America,22039,37.373287,-110.058914,58,190,55.333333333333336,1100.5,42.01837,436.1732177734375,2005
1.8323529958724976,314.0833333333333,Northern America,14492,38.7468,-101.7312,58,198.25,26.916666666666668,1166.9166666666667,37,14.191089630126953,2008
