EC,annual_mean_temp,annual_prec,clay_b60,continent,elevation,elevation_stdDev,fapar,id,lat,lon,lower_depth,ph_b60,sand_b60,slope,soilWater_b60,texture_b60,upper_depth,year
3.1588234901428223,15038.167,262,35,Africa,276,0,33,4254,13.10544,13.955211,88.89317,62,47,0,27,3,60,1977
2.877450942993164,15548.417,445,44,Africa,275,0,41,7239,12.2799225,14.729088,81.236786,75,35,0.46477097,34,1,60,1977
3.0274510383605957,15666.667,322,39,Africa,276,0,26,7353,13.120481,13.774632,99.249504,81,38,0.06349021,41,4,60,1977
2.217647075653076,15359,746,40,Africa,1424,20.703074263274605,99,8534,-2.4086337,34.69226,84.27986,78,38,2.483116,18,4,60,1977
1.5666664838790894,15239.417,941,35,Africa,1017,0,105,8556,-6.3540382,30.920614,93.45192,59,50,0.40381315,21,6,68,1977
3.729412078857422,15256.75,564,29,Africa,1514,0,77,12777,-19.837412,17.528835,81.081375,67,57,0.62611455,19,6,60,1977
1.8617645,15352.667,812,36,Africa,1524,4.242640687119285,114,12837,-4.4303145,34.523106,86.303566,62,50,0.7216216,18,3,60,1977
1.8823530000000002,15351.083,852,47,Africa,1637,1.8856180831641267,109,13256,-4.3924823,35.04361,98,74,30,0.29338247,23,1,60,1977
3.0176470279693604,15212.5,468,20,Africa,1278,11.532027329177453,57,13764,-28.514946,25.767914,69.17048,72,70,0.505633,18,9,60,1977
2.7509805,15303.333,393,20,Africa,861,0,57,16855,-23.539785,27.379826,63.068893,67,73,0.56559706,10,6,60,1977
3.0490195,15477.75,423,35,Africa,303,0,39,17265,12.754949,10.607539,61.015865,69,49,0.04427883,30,3,60,1977
1.1382355,15007.833,1438,35,Africa,300,0,169,18115,7.436505,4.913288,68.07049,57,52,0.22352368,27,3,60,1977
1.3470590114593506,15339.583,1143,29,Africa,346,0,98,22065,8.405615,13.738659,78.64266,62,47,0.9338641,31,6,60,1977
3.0176470279693604,15583,427,20,Africa,272,5.185449728701348,38,23049,12.447105,14.368391,98,77,65,0.5283903,28,6,76,1977
1.0127450227737427,15171.333,1489,42,Africa,1130,0.9428090415820634,145,23156,7.3566675,13.72329,80.063934,57,35,2.3095822,39,1,60,1977
1.4882354736328125,15363.917,874,29,Africa,620,0.4714045207910317,146,23782,-15.525566,35.07709,88.34495,62,62,14.260943,25,6,65,1977
2.021568536758423,15038.5,1188,39,Africa,2148,1.8856180831641267,105,39,-4.0266323,35.429066,61.57736,59,38,0.6799813,31,4,60,1978
1.8843134641647339,15352.667,1121,22,Africa,1185,0,150,212,-2.5553527,33.180298,65.51221,63,69,0.87930983,13,6,60,1978
1.3352940082550049,15298.917,898,36,Africa,621,6.324555320336759,117,243,8.923963,34.225826,61.07014,65,42,0.7907032,36,4,60,1978
3.2382354736328125,15338.083,364,22,Africa,743,2.3570226039551585,59,322,-22.324423,28.437288,99.01738,69,69,0.3943403,10,6,60,1978
2.1274509999999998,15273.583,726,49,Africa,1685,6.599663291074443,90,432,-4.5674376,35.196667,69.79968,72,29,1.1455817,27,1,60,1978
2.3186275,15646.5,36,1,Africa,429,0.4714045207910317,-32768,517,28.02087,-7.6227775,69.73698,82,97,0.12852864,1,12,60,1978
2.7303919999999997,15453.667,316,25,Africa,281,0,24,738,13.293832,15.249039,62.783375,79,59,0,35,6,60,1978
1.9029409999999998,15522,1042,37,Africa,943,7.499794235859002,103,749,-3.3669708,37.04122,86.50409,76,38,1.2696693,33,4,60,1978
1.7813724999999998,15493.917,324,31,Africa,152,0,61,765,-0.59206027,40.182384,63.49733,74,54,0.030916361,18,6,60,1978
1.4941174983978271,15403.167,651,42,Africa,1032,0,68,1548,-1.947237,37.68073,91.265144,64,49,0.4678438,19,3,60,1978
1.6960785388946533,15305.583,700,39,Africa,1658,3.7712361663282534,65,1577,-2.6458833,35.033485,77.96347,79,35,0.8118268,28,4,60,1978
1.8098039627075195,15274.167,925,38,Africa,1498,7.0710678118654755,92,1705,-3.9767208,35.19425,84.08037,65,45,1.3396404,23,4,60,1978
1.6696079969406128,15447.417,775,45,Africa,1230,5.656854249492381,85,1732,-2.8576667,37.721767,96.68536,73,30,0.9353878,35,1,60,1978
1.9205880165100098,15340.583,657,51,Africa,1610,0,84,1762,-4.6022673,35.069992,93,72,26,1.1540965,32,1,60,1978
3.1343135,15335.917,349,5,Africa,1058,2.8284271247461903,52,2097,-23.352755,23.890587,63.33496,66,92,0.074107505,17,12,60,1978
1.8892154693603516,15163.417,1087,35,Africa,1994,33.496637015649924,104,2110,-2.9159205,35.62336,72.440704,64,40,4.080458,30,4,60,1978
1.4784314632415771,15480.667,573,47,Africa,1216,5.946261404557912,67,2321,-2.2250693,37.550114,74.5625,70,36,0.48893785,33,1,60,1978
1.5647059679031372,15334,609,43,Africa,909,0,82,2832,-1.8788025,37.986145,72.13477,60,45,0.48411444,22,1,60,1978
2.2931375000000003,15366.583,773,32,Africa,1221,12.398725541835919,96,3601,-4.330063,33.349014,61.743343,59,56,0.59452635,17,6,60,1978
1.08627450466156,15009.167,1346,46,Africa,2401,0,102,6873,-0.036910154,36.371677,67.26275,62,26,0.51823866,42,1,60,1978
1.6588234901428223,14553.667,1983,40,Africa,2448,0,156,8637,-2.93583,37.411674,88,52,32,9.445359,39,4,64,1978
1.5921569999999998,15197.417,1056,36,Africa,1838,6.599663291074443,117,8965,-4.118468,35.194546,93,58,51,0.9182617,16,3,73,1978
1.950980544090271,15306.917,825,46,Africa,1811,0,108,9963,-4.4633503,35.20423,74.58838,67,31,0.7818886,18,1,60,1978
1.4578429460525513,15237.917,928,31,Africa,499,0,110,10067,-13.803481,37.719353,88,61,60,0.21874258,20,6,60,1978
1.0627449750900269,15000.417,1572,37,Africa,416,0,202,11333,1.9735379,21.871523,68.55393,51,53,0,27,3,60,1978
2.119607925415039,15203.917,572,32,Africa,1253,1.8856180831641267,82,16997,-5.0297303,35.384453,61.68358,59,56,0.42106336,22,6,60,1978
2.1774508953094482,15296.667,755,47,Africa,1739,9.631481303448263,87,17472,-4.5155134,35.213886,88,73,27,1.4007224,27,1,60,1978
2.4529409408569336,15365.333,577,30,Africa,593,2.1081851067789197,57,19065,-18.108534,26.868113,92.1287,70,57,0.29141864,20,6,60,1978
1.343137502670288,15312.167,629,32,Africa,946,0,95,23207,-6.4099135,36.63687,79.67338,66,53,3.6178672,29,6,60,1978
2.274509906768799,15601.583,276,33,Africa,182,0.4714045207910317,46,526,-0.07700519,39.964676,68.62087,77,52,0.092749104,20,6,60,1979
