EC,annual_mean_temp,annual_prec,clay_b30,continent,elevation,elevation_stdDev,fapar,id,lat,lon,lower_depth,ph_b30,sand_b30,slope,soilWater_b30,texture_b30,upper_depth,year
2.901961088180542,15064.333,113,21,Northern America,1521,19.297540302547397,11,21364,37.616886,-118.00008,43,78,47,1.6782011,22,7,39.39531,1986
2.0725491046905518,14729,328,30,Northern America,915,2.8284271247461903,42,21337,45.818542,-107.67314,43,77,34,1.419307,27,4,37,1990
1.6176470518112183,15139.333,657,35,Northern America,1924,46.85201288217094,125,23032,21.192898,-99.861,43,74,41,9.167877,26,4,37,2002
2.6450979709625244,14959.917,220,26,Northern America,1553,0,12,12193,40.405766,-119.98794,44,79,37,1.0876719,34,7,37,1967
3.093137502670288,14966.5,457,34,Oceania,79,0,121,24203,-35.2449,138.87914,44,70,53,0.29325554,22,6,37,1993
1.3460785150527954,14415.75,463,28,Northern America,1377,0,99,18438,45.71066,-116.94688,45,65,21,0.35555288,26,4,37,1960
1.5127450227737427,14749.333,728,27,Northern America,427,1.7708197167240591,96,22314,39.643654,-97.79117,45,71,28,0.84367585,26,7,34.0208,1961
1.3156864643096924,13967.417,587,16,Europe,179,0,138,11778,56.536728,29.814796,45,61,47,0.861195,28,7,35.65662,1969
2.037255048751831,15232.25,808,34,Northern America,51,10.842303978193728,90,14789,23.31635,-106.42794,45,71,44,2.3523371,31,4,34.660248,1996
2.6039214999999998,14487.917,204,23,Northern America,1787,6.128258770283412,30,16667,43.848797,-113.50988,46,76,39,2.665333,25,7,32.410763,1957
1.3872549533843994,14615.083,748,35,Northern America,490,0.4714045207910317,96,12517,41.035404,-97.33073,46,62,8,0.17439334,27,5,37,1958
1.4323530197143555,14200.25,792,16,Northern America,351,2.8284271247461903,112,17623,45.243435,-92.36231,46,58,41,0.25335374,23,7,40.864796,1972
1.1803920269012451,14035.167,783,9,Northern America,1587,45.72623851673007,116,13292,47.613213,-116.14073,46,56,44,11.620911,40,7,37,1977
1.1127449999999999,14227.833,1024,19,Northern America,452,12.727922061357855,142,22463,42.520767,-75.732056,46,54,36,5.4955745,26,7,33.395645,1981
2.4215685000000002,15054.583,574,29,Northern America,1397,0,80,19914,30.059921,-108.812874,46,68,49,2.8103364,29,6,31.352905,1983
1.864706039428711,14229.667,557,17,Asia,4294,110.90536506409417,81,15369,31.324444,97.08399,46,63,46,17.682734,25,7,31.745653,1989
2.1823530197143555,15392.333,459,36,Northern America,2091,0.4714045207910317,66,9169,22.310764,-102.10764,46,80,41,0.5123915,21,4,35.65195,2002
2.1460785,15276.5,546,33,Northern America,1042,1.4142135623730951,73,20276,29.534885,-109.93601,46,70,48,3.4315968,26,6,35.359493,2003
2.0225489999999997,15532.833,350,36,Northern America,1468,0.9428090415820634,46,21908,24.777468,-103.256134,46,83,38,0.7145515,18,4,35.394398,2005
2.8235294818878174,14825.167,505,35,Oceania,68,0,122,17617,-36.791542,140.57231,46,68,56,0.03860805,28,6,32.8814,2007
1.2676470279693604,14064.333,681,10,Northern America,1217,48.45845872726682,127,10608,47.59132,-115.808876,46,57,41,14.167103,29,7,35.44415,2009
1.6254899501800537,15128.833,695,28,Northern America,93,2.1081851067789197,114,25651,28.54135,-98.31088,46,65,45,0.37438405,20,6,37,2011
2.0254900455474854,15497.333,990,40,Africa,1782,123.07941830329086,102,25604,12.2555275,38.90671,47,73,33,1.4373376,50,4,32.502235,1974
1.343137502670288,14363.667,314,23,Northern America,975,0,57,9364,46.88142,-114.11835,47,79,32,0,26,7,37,1977
2.0450980000000003,14886.917,160,19,Northern America,1310,0,10,18204,40.980152,-118.95805,47,80,45,0.2883214,19,7,37,1986
2.1333335,14795.167,423,23,Northern America,1158,0,62,9868,41.578083,-102.437965,47,76,46,0.92740995,21,7,37,2001
3.2098039999999997,15424.5,261,31,Northern America,1360,7.542472332656507,20,12996,30.903292,-108.11889,47,80,48,1.2279122,23,6,36.561405,2002
1.7696079999999998,15312.083,459,34,Northern America,1970,0,61,18475,22.186499,-101.05177,47,78,40,1.1417805,24,4,36.263893,2002
3.0274510383605957,14303,527,25,Northern America,436,0,85,13448,46.523525,-98.40554,47,73,34,0.27134883,25,7,34.52148,2009
1.1156865358352661,14183.25,1986,8,Northern America,1051,60.73764671433285,133,18704,46.22714,-122.242584,48,59,61,6.240228,35,9,32.621773,1958
1.7980389595031738,15069.417,299,28,Northern America,59,1.4142135623730951,44,23549,37.242,-121.07854,48,77,34,0.27880266,22,4,34.228767,1960
1.1333335,14587.417,592,32,Europe,99,0.4714045207910317,105,13391,47.252045,21.39006,48,76,31,0.096201375,32,4,37,1975
2.8450980186462402,14460.167,242,25,Northern America,2210,22.676468468926597,52,23922,40.62507,-109.127266,48,75,39,1.5511233,24,7,37,1975
1.8637255000000001,14352,263,25,Northern America,2307,26.870057685088806,51,19116,40.35771,-116.86372,48,66,40,6.3841276,27,7,37,1984
1.2019610404968262,14030.167,402,16,Northern America,1272,139.63921766864462,104,13660,47.299374,-114.872665,48,59,43,19.02434,33,7,37,1991
1.9843134999999998,14445.667,443,15,Northern America,1748,32.30793198482358,76,24515,40.444237,-120.8484,49,58,51,4.70663,32,7,37.77936,1961
2.864706039428711,14409.833,446,24,Northern America,633,3.2998316455372216,74,10615,46.40117,-100.335686,49,74,38,1.365475,24,7,37,2008
1.6735295057296753,14654,411,28,Northern America,792,2.060804110104577,64,9400,44.326332,-102.56799,50,74,30,0.65065265,27,4,36.768845,1954
1.91372549533844,14743.917,305,22,Northern America,846,1.8856180831641267,32,19927,43.58667,-116.22499,50,75,39,0.57869536,27,7,33.613388,1956
1.5911765098571777,14464,892,23,Northern America,243,10.370899457402697,117,22247,41.47999,-91.97298,50,61,32,0.5075613,25,7,36.521885,1956
3.369607925415039,15382.083,285,27,Northern America,-177,1.8856180831641267,21,15043,32.128723,35.507545,50,81,40,6.6843843,26,7,31.76382,1967
2.0568625,14342.417,388,21,Northern America,1906,0,78,17638,40.64777,-112.169716,50,65,38,5.4731097,29,7,31.547995,1967
1.5754899978637695,15236,881,30,Africa,784,14.301860364181811,102,22324,-15.283747,31.143436,50,58,59,1.253422,23,6,37,1972
1.3274509906768799,14362.417,918,27,Northern America,179,0.4714045207910317,125,9537,42.948856,-79.26333,50,70,40,0.10468352,21,7,37,1977
2.0676469802856445,15585.75,209,23,Northern America,416,0.4714045207910317,12,12268,32.86449,-111.84091,50,80,48,0.09978516,20,7,46.107952,1977
3.218627452850342,14631.833,275,25,Northern America,2101,10.842303978193728,30,17470,35.924583,-111.88843,50,70,42,4.8355107,25,7,45.43394,1977
2.0647060871124268,15098.417,602,26,Northern America,502,0,72,24427,34.579712,-100.10472,50,77,42,0.71407896,18,7,49.95768,1977
1.3629533999999999,13982,384,3,Northern America,1918,0,106,10785,45.760803,-114.5371,50,55,67,10.660562,21,9,46.6384,1978
2.17254900932312,14561.25,364,22,Northern America,883,11.479450238481709,57,10918,45.782097,-103.46766,50,73,40,1.1985865,22,7,32.186222,1978
3.055882453918457,15244.583,329,35,Asia,205,5.185449728701348,56,12961,31.618258,34.827988,50,77,31,3.8111036,22,4,37,1981
1.3764705,14856.25,607,21,Northern America,41,1.0999438818457303,68,19985,39.72469,-121.97541,50,75,38,0.16372342,25,7,30.725163,1984
2.2490195,15200.917,620,38,Northern America,1897,17.913371790059205,90,10693,20.847582,-100.87068,50,66,42,0.9055141,23,4,37,1985
1.4254900217056274,15193.917,2021,43,Northern America,80,2.7125679146074235,191,16675,17.094313,-90.81042,50,56,35,0.41644174,30,1,37,1985
3.5392154999999996,15481.583,155,24,Oceania,74,0,6,25406,-24.93859,138.50612,50,78,69,0,1,6,31.504229,1989
1.6990195,13783.25,459,17,Northern America,2926,37.67404057614916,79,10065,45.450127,-110.13429,50,58,50,2.9397583,24,7,37,1992
1.72524825,14737.417,241,23,Northern America,1554,10.289632802475731,27,10382,43.04466,-120.36775,50,80,44,1.3440741,31,7,34.35173,1994
2.2401959896087646,14534.333,600,27,Northern America,503,0,89,22632,43.368347,-98.53062,50,72,31,0.15773955,25,7,33.392113,1994
1.5313725471496582,14786.833,778,28,Northern America,487,7.0710678118654755,97,25810,38.71245,-97.977066,50,68,32,0.59929466,23,4,37,1995
2.271568536758423,14975.25,620,27,Northern America,1598,2.8284271247461903,85,18324,30.041656,-108.82693,50,69,49,10.3474655,27,6,33.392498,2000
2.0333335399627686,13656.667,304,12,Northern America,3414,68.3536555146996,54,14287,43.40342,-109.775,50,54,61,10.2531805,22,9,37,2002
1.91372549533844,15552.75,330,28,Northern America,725,3.7712361663282534,19,13183,30.111773,-111.0943,50,77,49,0.5001261,24,6,37,2003
3.755882501602173,14945,432,42,Oceania,312,0,102,15980,-34.079746,138.74643,50,74,45,0.037326694,27,3,36.517864,2004
2.598038911819458,15050.333,870,29,Northern America,49,0,126,9974,29.136993,-97.30405,50,65,41,0.39422396,22,4,37,2011
1.4294120000000001,14638.5,692,29,Northern America,567,0,85,16458,40.677975,-98.242355,51,66,17,0.1013129,27,5,38.585087,1952
1.5499999999999998,14103.25,288,11,Northern America,2250,47.611856599894196,78,12623,45.143204,-114.329025,51,61,55,14.373364,25,9,38.56686,1959
1.5,14163.5,273,12,Northern America,2106,43.840620433565945,67,20937,44.260517,-114.87488,51,61,61,8.593037,19,9,33.983208,1959
1.4715684652328491,15048.667,557,31,Northern America,16,0.31426968052731874,61,13045,39.14211,-121.68205,51,76,30,0,25,4,34.438663,1964
2.1931375,14425.75,295,21,Northern America,2116,88.42825089051324,76,16902,39.39827,-111.49267,51,68,43,11.984754,20,7,41.351597,1967
2.877450942993164,14732.083,520,16,Northern America,1711,64.58241934837135,88,25520,34.231388,-117.17129,51,63,55,12.748184,15,9,37,1968
2.2117645,14641.417,1065,25,Northern America,305,10.370899457402697,136,12764,37.887756,-91.31519,51,51,24,0.8755007,23,8,37.047344,1979
1.8333334922790527,15256.667,775,36,Northern America,238,3.2998316455372216,107,15674,23.954813,-99.20787,51,75,39,0.5787109,27,4,37,1983
1.9235295000000001,14503.083,426,15,Northern America,2550,0,90,24716,39.169678,-105.08543,51,61,66,3.735578,15,9,35.875782,1983
2.3372550010681152,15618.25,65,12,Africa,2027,0,6,23073,20.539015,17.562132,51,78,68,5.797005,8,9,31.480143,1987
2.1882355000000002,14946,354,23,Northern America,1392,0,47,23328,40.83004,-103.61864,51,77,49,1.3653413,26,7,38.565216,1991
1.7745100259780884,14834.667,600,25,Northern America,656,6.128258770283412,79,10454,39.714703,-99.69315,51,70,38,0.28804067,22,7,34.7693,2002
2.9117645,15451.083,267,38,Northern America,1310,1.3698697784039768,25,18805,30.077051,-105.759224,51,83,45,0.14291042,19,4,30.06714,2002
1.5392155,14655.583,696,27,Northern America,466,0,92,18101,39.9927,-97.97024,51,69,21,0.061832704,25,8,32.714283,2007
1.2568625211715698,14155.083,662,11,Northern America,426,0.4714045207910317,104,12271,46.530346,-95.101555,51,61,54,0.054545417,19,9,37,2011
1.4431375000000002,14783.167,906,27,Northern America,388,5.57330497954813,112,17196,37.5666,-96.95644,51,70,26,0.81581634,22,7,30.596819,2011
2.3294119834899902,14328.25,315,22,Northern America,2282,19.943129018821505,70,13659,42.4325,-119.77334,52,66,42,4.5162535,30,7,37,1955
2.3166665,14354.583,558,31,Northern America,373,0.4714045207910317,88,9267,45.997044,-97.54108,52,73,29,0.044502493,26,4,38.498375,1956
1.3225489854812622,14625.917,799,30,Northern America,369,2.3570226039551585,100,23043,41.07681,-96.5814,52,65,12,0.46554533,25,5,37,2001
1.578431487083435,14522.75,1074,22,Northern America,139,6.128258770283412,138,21170,39.334484,-76.913536,53,57,32,0.6609858,24,7,35.663227,1961
1.3303920030593872,15339.75,1101,27,Africa,462,0,101,13225,8.472104,15.289247,53,61,52,0,24,6,34.365044,1971
3.4882354736328125,15728.5,77,32,Northern America,63,0.4714045207910317,3,16969,32.489613,-114.575584,53,83,61,0.1588672,4,6,38.960377,1979
1.5598039627075195,14806.25,1137,33,Northern America,37,2.298684540619669,133,12860,31.025063,-95.358986,53,55,40,0.09951808,23,4,37,1980
1.5,14585.5,464,23,Northern America,1075,8.48528137423857,70,25190,44.090645,-103.30352,53,72,41,3.583982,25,7,34.43123,1991
2.2137255,14574.083,362,30,Northern America,1585,1.4142135623730951,58,9586,46.288197,-110.10709,53,74,36,0.13421641,22,4,37.581978,1992
3.037255048751831,14959.833,478,29,Oceania,76,0,111,21447,-36.477047,140.55551,53,71,65,0,22,6,41.038406,1996
1.2754900455474854,14226.5,1579,16,Northern America,731,125.39360253041443,166,13369,44.83182,-122.24539,53,52,46,9.17587,40,7,32.234653,2001
1.6382355,14504.917,194,26,Northern America,2193,0,32,24179,42.397366,-109.98927,53,82,45,1.2084625,24,7,33.52306,2003
2.46117798,15568.417,183,24,Northern America,353,9.428090415820634,16,15252,29.77711,-112.27807,53,80,57,1.4822592,24,6,36.519543,2004
3.1843135356903076,14974.083,497,29,Oceania,76,0,121,17981,-36.52537,140.46165,53,75,63,0,23,6,30.367386,2006
2.2774510383605957,15227.417,438,22,Northern America,844,2.9814239699997196,52,13855,32.448112,-101.96635,53,80,56,0.60368204,17,6,37,2007
2.7990195,14982.417,1449,27,Northern America,4,0,138,12934,30.184599,-93.25574,53,51,30,0.035766907,21,7,38.33424,2008
1.58627450466156,14600.917,225,24,Northern America,2437,19.127899602668993,28,25412,38.53511,-106.1321,54,72,44,3.1495667,22,7,30.158136,1966
2.598038911819458,14515.667,485,30,Northern America,509,0.9428090415820634,78,23488,44.675476,-99.336334,54,76,30,0.23635472,26,4,32.804684,1973
2.0176469999999997,14674.917,442,36,Northern America,707,1.8856180831641267,63,21868,43.8479,-101.27532,54,73,25,0.5290518,29,4,36.149204,1982
2.7990195,14995.5,420,40,Oceania,289,0.6849348892208735,94,9150,-33.623222,138.62535,54,73,47,0.080432944,23,3,33.56712,1990
1.3117644786834717,15139.167,772,36,Northern America,2494,12.789849370253123,115,15604,19.374216,-98.06897,54,71,43,1.2315174,44,4,34.401684,2003
2.3264705,15131.167,536,37,Northern America,2398,11.861338795636659,79,24473,22.93391,-103.21861,54,64,42,1.2979066,29,4,34.07005,2003
2.8803919999999996,15014.583,300,30,Oceania,76,0,80,21251,-34.990337,139.5441,55,76,62,0,26,6,37,1966
2.1156865,14935.333,204,23,Northern America,1528,27.116119755918803,26,24433,40.417767,-116.49816,55,80,42,5.312411,32,7,35.9157,1966
1.2333334684371948,14013.333,726,11,Northern America,1522,166.87720036002523,124,12845,47.923454,-115.78744,55,61,50,8.788416,37,7,37,1970
2.0225489999999997,14160.75,442,24,Northern America,455,0,78,20910,48.618378,-100.26464,55,78,50,0,28,6,33.998215,1972
1.9941174983978271,14635,429,40,Northern America,721,4.714045207910317,66,18198,44.376724,-101.31812,55,76,22,0.8555254,29,4,37,1975
2.5196080207824707,14954.75,196,20,Northern America,2312,1.8856180831641267,17,22997,37.285454,-105.655235,55,78,60,0.70215285,20,6,33.355072,1981
1.6843135356903076,14757.25,1247,31,Northern America,2300,0,176,24726,19.23909,-97.18138,55,59,39,10.899922,44,4,31.795692,1983
1.649019479751587,14725.417,352,31,Northern America,1158,0,52,10327,43.29904,-103.99708,55,79,34,0.50972116,21,4,34.027744,1991
2.0764705,14741.083,331,22,Northern America,1321,1.7708197167167545,39,21306,40.233593,-103.80852,55,78,47,0.2201704,24,7,45.59165,2003
2.5882354999999997,15211.75,497,34,Northern America,2201,1.8856180831641267,89,12616,25.105927,-101.170685,55,78,38,6.4729967,24,4,35.409126,2005
3.0999999999999996,14933.917,417,38,Oceania,319,0,102,22604,-34.05335,138.90834,55,66,52,0.1590216,24,3,36.26933,2006
2.1882355000000002,15046.917,296,28,Northern America,1366,4.365973934313823,33,10412,38.552433,-103.35112,55,80,32,0.47866026,22,4,33.670795,2008
2.245098114013672,14778.5,618,32,Oceania,358,3.2998316455372216,143,18017,-37.128834,144.46759,55,54,56,0.6080711,26,6,45.02456,2008
1.9343135356903076,14596.417,326,29,Northern America,782,3.2998316455372216,47,23028,46.21516,-105.22802,56,78,37,0.53397894,25,4,37.247917,1954
2.7107845,15586.5,385,45,Africa,669,4.73234209756536,52,13461,-21.815271,29.305729,56,76,36,0.6361266,37,1,46.822662,1970
2.42254900932312,14529.917,396,23,Northern America,763,0.9428090415820634,62,17751,46.009396,-102.294174,56,73,45,0.3251181,21,7,37,1977
1.2901959419250488,14210.583,804,12,Northern America,1038,80.77189341244954,125,22541,46.742,-115.93369,56,56,39,8.105085,38,7,37,1977
1.5441174507141113,14779.25,941,26,Northern America,358,10.842303978193728,124,25772,35.082767,-97.13001,56,58,40,0.5750148,17,7,39.018917,1977
1.4735294580459595,15352,686,41,Africa,1789,0,61,14806,-2.436093,35.170605,56,76,40,0.832494,26,1,40.79402,1978
2.3872549533843994,14911.083,158,18,Northern America,1705,0.9428090415820634,15,18295,39.218666,-116.91689,56,84,50,0.13474487,25,7,34.298008,1978
2.1705880165100098,15326.333,450,35,Northern America,1291,0,59,13623,28.312805,-102.130356,56,78,37,0.94387966,24,4,37,1979
1.943137526512146,14278.583,427,28,Northern America,2634,0,78,17862,37.76275,-108.3118,56,65,33,1.768553,24,4,38.386803,1980
2.2401959896087646,14545.667,205,28,Northern America,2257,40.069384267237695,49,20929,39.392376,-115.97867,56,75,36,2.4748373,30,4,40.156353,1990
2.149019479751587,14699.167,1010,31,Northern America,246,0.9428090415820634,116,13339,38.34126,-94.73739,56,68,15,0.23032372,26,5,37,1991
1.5127450227737427,15253.667,885,39,Africa,1164,8.353309390761112,105,18905,-0.8081052,37.257477,56,62,47,0.96184856,18,3,34.860306,1991
2.3294119834899902,14584.917,1081,26,Northern America,243,0,140,20568,38.038773,-90.35554,56,49,17,0.8047304,23,8,37,1991
1.8401960000000002,14808.667,823,23,Northern America,465,0.4714045207910317,101,24678,37.791115,-97.73722,56,71,44,0.10066169,19,7,47.9327,1991
2.5039214999999997,14900.333,941,31,Northern America,2146,0,129,20067,27.329844,-107.88868,56,57,43,11.011893,33,4,37,1999
2.0696079999999997,15635,201,32,Northern America,186,2.3778816176699973,11,23516,29.423283,-111.716835,56,83,48,0.37585926,19,6,42.472843,2000
2.0333335399627686,15179.75,358,35,Northern America,1448,63.91487394269906,59,24065,28.751482,-102.49161,56,78,39,4.0126143,22,4,37,2003
1.9892154999999998,15255.917,902,42,Northern America,1819,17.441967269268172,126,25457,20.850414,-102.97744,56,62,37,3.7413032,40,1,37,2004
1.5264704999999998,14222.417,513,40,Northern America,244,0,86,14832,48.461872,-97.18252,56,75,16,0,34,2,33.5373,2007
2.1117645,14308.917,547,37,Northern America,276,0.4714045207910317,86,11542,46.877354,-97.11714,58,76,22,0.10318968,27,4,40.039165,1951
1.5892155170440674,14614.417,444,23,Northern America,1046,10.842303978193728,65,20790,43.25405,-102.07599,58,76,29,1.2370192,23,7,31.51196,1957
1.9029409999999998,14142.5,336,16,Northern America,1951,1.1967032904359025,61,16045,43.158974,-111.3096,58,71,38,1.6695487,23,7,48.564053,1958
1.6617645025253296,14725.917,809,35,Northern America,417,4.039924213934277,100,17936,39.698906,-96.88471,58,70,15,0.5201023,27,5,37,1958
2.0676469802856445,14759.75,386,20,Northern America,1522,20.44202884279798,53,18795,41.523666,-103.8599,58,76,46,2.2692657,22,7,51.037174,1958
1.6019610166549683,14660.167,454,17,Northern America,1180,3.7712361663282534,68,19090,42.285965,-101.90114,58,75,63,1.980543,21,9,39.688427,1958
1.9980390071868896,15374.083,636,33,Northern America,473,0,90,20346,25.720503,-100.23782,58,81,40,0.41640657,26,4,34.288857,1973
1.3627449999999999,14093.333,631,17,Europe,288,1.4142135623730951,139,14232,54.115753,26.629463,58,62,46,1.200602,29,7,32.870323,1975
1.6382355,14712.75,521,20,Northern America,960,0,79,17749,42.56942,-100.91956,58,73,46,2.7832718,22,7,34.0882,1975
2.2401959896087646,13954.833,382,5,Northern America,2348,7.0710678118654755,88,24898,46.383076,-111.87808,58,54,64,5.7397165,23,9,34.122963,1976
1.1235295,14228.583,1496,13,South America,4033,28.449218349365704,112,20700,-0.5407194,-78.18296,58,57,57,3.947469,41,9,40.767155,1979
2.1088234999999997,14392.083,184,25,Northern America,2316,0,38,18437,42.035877,-108.8946,58,76,42,2.5114384,23,7,37,1980
2.8019609451293945,15037,279,27,Northern America,1676,8.956685895029603,20,20283,36.656593,-113.218094,58,82,43,0.62827104,23,7,44.93438,1980
1.8745100498199463,14701.417,241,26,Northern America,1829,23.570226039551585,41,24053,41.370346,-116.55013,58,74,34,1.4798241,27,7,41.233547,1981
1.9000000000000001,14850.583,404,26,Northern America,1256,2.8284271247461903,58,19388,39.223377,-102.20214,58,78,33,0.47055298,24,7,39.453445,1984
1.8607845306396484,14798.917,377,20,Northern America,1462,3.2998316455372216,53,19632,41.59043,-104.09,58,79,56,0.62268454,20,9,33.144253,1984
1.8794119999999999,14682.083,246,20,Northern America,2149,0,59,10904,39.303818,-111.08878,58,80,47,4.2518578,21,7,43.7709,1991
1.7784315347671509,14727.833,248,18,Northern America,1463,0,27,19252,43.696598,-120.74109,58,78,45,0,28,7,44.55522,1992
1.9343135356903076,14456.25,325,22,Northern America,1791,37.712361663282536,80,22507,45.99807,-111.807365,58,71,37,5.455437,24,7,37,1992
1.962744951248169,15145.167,659,36,Northern America,2209,9.899494936611665,111,19389,22.433926,-103.262856,58,59,42,11.796236,35,4,33.59697,2003
1.2284315000000001,15231.083,1960,40,Northern America,46,0.9428090415820634,180,14222,17.835798,-93.26465,58,53,38,0.15458144,26,1,37,2004
2.0921570000000003,15248.667,360,34,Northern America,2105,3.2998316455372216,58,9087,24.026348,-101.63023,58,77,39,0.711845,27,4,42.25835,2005
3.1313724517822266,15327.333,484,37,Northern America,200,1.9309052441093824,69,10010,27.090689,-100.13285,58,81,36,0.40960807,25,4,37,2005
2.2137255,15425.083,521,30,Northern America,1989,4.012326685603601,64,11626,24.367332,-104.05657,58,76,50,0.6122248,32,6,32.173786,2005
1.8715685,14868.083,190,23,Northern America,1767,25.36012228813812,15,22039,37.373287,-110.058914,58,81,48,3.343539,20,7,42.01837,2005
1.8323529958724976,14859,421,24,Northern America,1099,0,60,14492,38.7468,-101.7312,58,76,41,1.1693246,20,7,37,2008
1.7039215,14799.75,763,23,Northern America,493,0,97,12581,37.994358,-98.11386,58,71,39,0.2199406,19,7,37,2009
3.218627452850342,14821.75,605,36,Oceania,285,0.4714045207910317,159,13990,-35.09305,138.82628,58,63,53,0.037786216,32,3,32.16292,2009
2.0911765098571777,14739.167,431,39,Northern America,674,9.067647005823629,64,25564,43.800365,-101.2935,58,75,19,1.5665826,27,4,41.507107,2013
2.6450979709625244,14110.75,485,27,Northern America,457,0,92,22063,48.087616,-98.43512,60,72,37,0,27,7,42.8371,1950
2.6823530197143555,14508.583,333,34,Northern America,913,0.4714045207910317,60,28769,47.91577,-107.2542,60,74,28,2.6273162,25,4,52.994236,1950
1.9656865,14617.333,293,32,Northern America,884,0,41,31613,46.632618,-107.29079,60,79,28,0.092749014,25,4,51.848778,1950
1.5598039627075195,14780.417,890,40,Northern America,430,0,108,9978,38.04375,-97.03631,60,72,14,0.16876653,24,5,56.785366,1951
2.0627450942993164,14642.833,314,22,Northern America,1004,0,40,10637,45.79589,-108.52248,60,76,39,2.2559514,27,7,31.572289,1951
