EC,aet,continent,id,lat,lon,lower_depth,max_temp,min_temp,pet,upper_depth,wtd,year
2.8841063,115.5,Northern America,7698,39.967854,-114.12948,20,179.83333333333334,-7,1153.4166666666667,15.249525,131.0986785888672,1974
2.7705879999999996,,Oceania,10617,-35.897556,139.0097,21,,,,17.565252,,1993
3.5735295000000002,335.0833333333333,Oceania,15298,-35.775024,140.5874,22,214,81.75,1141.3333333333333,17.794216,15.276890754699707,1986
1.7980389595031738,105.66666666666667,Northern America,10677,36.629196,-120.23789,23,247,84,1235.3333333333333,16.666088,5.21279764175415,1961
1.2333334684371948,509.1666666666667,Northern America,17985,44.00348,1.6781492,24,167.5,65.83333333333333,693.5833333333334,21.093662,13.744565963745117,1978
1.886490625,228,Northern America,19232,41.29319,-115.65025,24,158.41666666666666,-17.41666667,940.5833333333334,16.048573,59.56962585449219,1978
2.17254900932312,321.75,Northern America,19402,45.694054,-105.89958,25,143,-8,828.1666666666666,15.864038,179.33880615234375,1964
1.9725489999999999,456.1666666666667,Northern America,12713,40.14083,-121.46664,25,140.66666666666666,4.666666666666667,859.3333333333334,20.17399,242.9011993408203,1973
1.3274509906768799,459.1666666666667,Northern America,18602,45.873566,-116.022156,25,146.83333333333334,3.3333333333333335,720.25,18.1231,81.01435089111328,1979
2.704901933670044,520.0833333333334,Oceania,11832,-17.66227,138.55135,25,326.6666666666667,217.25,1656.9166666666667,17.580086,1.7314791679382324,1983
1.5499999999999998,254.41666666666666,Northern America,19183,44.244495,-119.94014,25,142.41666666666666,-15.66666667,810.0833333333334,15.209955,40.68879318237305,1984
2.0960785,434.6666666666667,Northern America,13608,32.40428,-102.285416,25,248.25,94.83333333333333,1570.8333333333333,16.656788,11.850634574890137,1992
1.8450980000000001,279.9166666666667,Northern America,21232,45.362946,-103.40344,25,149.83333333333334,-3.916666667,892.6666666666666,16.641464,4.7295241355896,2000
1.4637254999999998,643.5833333333334,Northern America,19649,19.96876,-102.35721,25,285.5833333333333,114.91666666666667,1219.25,17.635273,12.651052474975586,2003
2.0764705,6.916666666666667,Northern America,14314,30.613297,1.5879323,26,286.9166666666667,141.91666666666666,1993.3333333333333,19.166548,80.7204360961914,1984
1.15559905,286.4166666666667,Northern America,20562,52.094604,-109.34044,26,93.75,-26.83333333,602.5,17.947565,104.5595703,1991
3.6333335,298,Oceania,15018,-36.04964,140.03592,26,222.25,91.83333333333333,1160.5833333333333,15.531355,5.801381587982178,2002
3.2754900455474854,444.3333333333333,Oceania,12231,-34.89479,138.78111,26,203.08333333333334,85.41666666666667,1147.75,16.741749,81.80043029785156,2004
1.6049020290374756,645.25,Northern America,10709,31.724928,-97.95236,26,253.41666666666666,118.83333333333333,1291.9166666666667,16.181587,11.814255714416504,2010
1.3666665,542.5547263681592,Northern America,20503,41.22497,-97.81728,28,169.3955223880597,36.3818407960199,912.0174129353234,15.699392,1.1020900011062622,1951
2.569607973098755,351.910447761194,Northern America,10235,45.360855,-100.14679,28,133.31716417910448,2.2661691542288556,800.6728855721393,18.23914,25.36274528503418,1958
1.5156865119934082,507,Northern America,15728,41.777435,-98.017944,28,172.66666666666666,29.083333333333332,922.6666666666666,18.473707,22.35845184326172,1981
1.5313725471496582,575.4166666666666,Northern America,12522,39.852753,-121.89311,28,223.41666666666666,87.33333333333333,1145.75,16.142214,5.7442240715026855,1982
1.3980389833450317,1217.4166666666667,Northern America,15940,17.321821,-92.03819,28,316.6666666666667,192.25,1250,17.988092,264.266845703125,2004
1.7039215,267.3333333333333,Northern America,17141,28.875702,-110.77583,28,303.6666666666667,170.25,1359.9166666666667,15.785741,90.48403930664062,2004
2.8049020000000002,101.3731343283582,Northern America,10457,35.034103,-116.91644,29,257.3694029850746,102.88059701492537,1720.1778606965174,22.320848,330.128173828125,1957
2.532352924346924,153.83333333333334,Northern America,18981,38.636726,-116.048744,29,162.33333333333334,0.25,1092.0833333333333,17.26282,10.079512596130371,1973
1.3274509906768799,491.6666666666667,Northern America,8703,41.805923,-97.1874,29,142.16666666666666,13.25,830.3333333333334,21.249767,24.1680908203125,1978
1.578431487083435,370.8333333333333,Northern America,16096,40.59439,-112.493355,29,175.75,55.333333333333336,1055,15.477949,42.52047348022461,1986
1.385293960571289,266.25,Northern America,20465,44.107666,-111.35552,29,135.58333333333334,-26.16666667,824.8333333333334,22.20351,39.41716384887695,1988
3.0843135,170.58333333333334,Oceania,19935,-30.796091,138.24657,29,269.75,129.5,1703.6666666666667,24.719578,13.1600341796875,1993
1.6549019999999999,319.6728855721393,Northern America,23224,48.945335,-101.43487,30,102.16915422885572,-27.9079602,656.9191542288557,17.58077,10.35960578918457,1950
2.2686275,313.9776119402985,Northern America,15727,46.243816,-100.85954,30,139.681592039801,-5.399253731,825.7587064676617,24.736364,38.211280822753906,1951
1.3068624999999998,353.17164179104475,Northern America,22242,48.990322,-100.66154,30,99.1405472636816,-29.68656716,645.6343283582089,22.889154,44.284114837646484,1951
